time,P_mean_kW,95th,5th
00:00,40.87311157905851,45.31986193811629,36.65645159254719
00:15,32.93926979800624,36.666127627801934,29.479635233062567
00:30,31.70532410124715,35.62881667271405,28.064055003125922
00:45,29.289480988809746,32.950636901077814,25.909281831789087
01:00,25.94804396656198,29.247518791084588,22.945766215065483
01:15,23.183325655206836,26.081571597953886,20.584111856574378
01:30,23.807672791763906,26.597043071318563,21.280235008747443
01:45,22.328658258798328,25.005029122255507,19.937827162234157
02:00,20.709724571053613,23.099632918662984,18.606835747810916
02:15,19.89062823370806,22.384559259841765,17.703248930794448
02:30,19.23369128041107,21.599636113261962,17.167853142912765
02:45,18.419957673054483,20.550140769316155,16.574626451898048
03:00,17.409629354658062,19.333868041339397,15.78787091416292
03:15,17.556304824809132,19.44830356896262,15.918476663287663
03:30,18.24030812718744,20.304976532750004,16.441299275013755
03:45,18.72934886003551,20.673859250379238,17.001850758830606
04:00,21.46163468784832,24.287018534345183,18.915274407585624
04:15,23.07017804662596,25.976483898118513,20.436899583078226
04:30,22.532734793485346,25.135128045224064,20.16559804891403
04:45,22.284806194480563,24.556989131248237,20.22838261313868
05:00,25.73470874638607,28.60150460801264,23.10493346225057
05:15,25.570885078674035,28.507905372516404,22.89811896721468
05:30,90.04334000743683,93.1821429927234,87.11129118138687
05:45,55.09514772492008,58.835008023627424,51.57008189753601
06:00,2.0482961166273133,3.6207490281346515,0.8718757938134188
06:15,6.730521263114344,9.655575749377391,4.1747732889349916
06:30,9.491306848650071,12.711539941291779,6.602727084201591
06:45,13.155814647322531,16.744352041996024,9.871877180027349
07:00,19.92728321471337,24.39080970078135,15.751261020942264
07:15,24.82105101434325,29.56907573330357,20.350825583959125
07:30,29.059860396164108,34.1416652663783,24.241816247120216
07:45,33.126266403948854,38.43017017475773,28.076988330962983
08:00,33.28076225628107,38.48121826906942,28.34290495943626
08:15,35.80201364078069,41.026939794964235,30.816254669687794
08:30,37.35396001297491,42.61905900326066,32.324771258615215
08:45,34.52854996161957,39.28190310513681,29.987107076524055
09:00,36.01822067869351,40.96070190349176,31.281740626474292
09:15,42.155801597391786,47.76023903841352,36.77096678809411
09:30,42.3796608435318,47.68790126748983,37.2982850562222
09:45,46.58930260698665,52.157330090276304,41.23550590850857
10:00,195.41903747488743,199.87693118440617,190.84491637910858
10:15,118.43987259199841,123.89631232513489,113.05705588484848
10:30,81.99877846593026,87.54557325367776,76.61398082906123
10:45,66.94736544865587,72.17632052499485,61.88476530719752
11:00,58.98854782881413,64.2334514445633,53.93667767875836
11:15,54.83640123056002,59.842946408545885,50.02370580136165
11:30,53.89824424650418,59.014395235177126,48.989426968971195
11:45,52.31625092782247,57.38547961168546,47.46249621805201
12:00,51.073385321396174,56.02139239649257,46.338589746698496
12:15,48.99970797331522,54.06748502546318,44.15942533958522
12:30,50.61778337514574,55.67526334702425,45.767937122984485
12:45,45.01290852164668,49.64208556956936,40.61224875406292
13:00,50.10482556342247,55.13355133455476,45.288729165295386
13:15,49.70412287254262,54.859978428648525,44.78051243032646
13:30,48.43443804396966,53.37857132095124,43.70782156948504
13:45,46.00487759064238,50.878614898477146,41.36210351547186
14:00,44.518600084190744,49.21189609302282,40.07543074223826
14:15,41.63881880980154,45.9167609827516,37.585219644457084
14:30,39.698478630349186,43.77426375126152,35.8533114375675
14:45,41.28596042529553,45.620334293823525,37.190717700163745
15:00,44.54895662945331,49.13056229026125,40.20326147754316
15:15,44.46864941008895,49.06032418716923,40.10521912937076
15:30,43.96440294372745,48.543468121706695,39.613156328348985
15:45,47.038968010260945,51.90165579122039,42.38098826801467
16:00,50.02127702260674,55.04311524203974,45.21047903109698
16:15,46.45920406030943,51.13291483215234,42.001829337987125
16:30,101.62197190626534,105.41517810711245,97.98740023170805
16:45,67.64798930471912,72.25588572614284,63.217519656064184
17:00,5.114418939080777,7.488084853571574,3.098497750920811
17:15,13.565176125907245,17.6431511388687,9.828182954399567
17:30,21.076162173187864,25.802162129140388,16.651565413790216
17:45,28.229310147600373,33.57363892770685,23.158340612504112
18:00,33.93933844381186,39.544684930621635,28.592848476512792
18:15,34.979373515832904,40.325225602381444,29.868070734613912
18:30,41.90184888433684,47.513426590257076,36.50571584810265
18:45,45.01004679921345,50.74105228211927,39.49310836476235
19:00,50.22248679968865,56.29511040407319,44.34613617861058
19:15,55.155966920668675,61.35400010745053,49.14330816812106
19:30,57.99591811650588,64.09506623023366,52.081255538249856
19:45,59.49453405461608,65.62107949417147,53.52426432225293
20:00,194.00776637815375,199.1673843746552,188.6818647850637
20:15,123.62721756431395,129.44993167413904,117.86524354500266
20:30,87.83556486416201,93.61354874012775,82.195210991594
20:45,72.24452508499444,77.8742794982558,66.77798919022935
21:00,67.27327009290768,72.99175327594357,61.745709878838674
21:15,64.55607521736204,70.3606934795087,58.94865969628244
21:30,68.63970481121719,74.70122564768423,62.771885514450524
21:45,73.12755830603705,79.23615878052694,67.17917466399823
22:00,71.09956763053809,77.2999557786613,65.082522271019
22:15,68.80950733167082,74.70370655875867,63.10844556752645
22:30,64.14272606451782,69.86250529834591,58.613046617147745
22:45,60.79096569911884,66.33804876500317,55.431269448388626
23:00,57.14015380458147,62.623784598133916,51.87718949133368
23:15,52.2666369743238,57.312390998158236,47.442443100208635
23:30,48.80481392397079,53.87922935545918,43.985708389833185
23:45,41.812134276019044,45.98411098056517,37.85744456496504
