time,P_mean_kW,95th,5th
00:00,0.16317111491791847,0.18956592174175407,0.14005148041116874
00:15,0.13148287250166912,0.15378487921440545,0.1127375693270328
00:30,0.12654608157353292,0.1500734767782968,0.10697436981734824
00:45,0.11690840546258925,0.13896005881914825,0.09876377679147763
01:00,0.10357709769702844,0.1235620706900271,0.08769511166187126
01:15,0.09254094572263424,0.1103029762254085,0.0788971274235615
01:30,0.09502552184093989,0.11197223327657295,0.08160128362862543
01:45,0.08911890427480944,0.10536679504515205,0.0765261823031252
02:00,0.08267631920392299,0.0973321169028146,0.07168942478215658
02:15,0.0794128544047425,0.09473404538226193,0.06809410368016391
02:30,0.076788377582726,0.09135428392844008,0.06615582391993799
02:45,0.07353371065233953,0.08674531912448909,0.0640448387836486
03:00,0.06949591658340545,0.08150325083326138,0.061259834611983456
03:15,0.07008517689016677,0.08178531216606337,0.06168835563773854
03:30,0.07281412331149158,0.08558472020828742,0.06358563157822722
03:45,0.07475984186654662,0.0866740601332264,0.06576906519969149
04:00,0.08567968179994206,0.102978902894046,0.07234401057210897
04:15,0.09210402560157269,0.10977608789684858,0.07816411376956761
04:30,0.08994409428765122,0.10580132887191906,0.07736330025862492
04:45,0.0889676200127349,0.10273524850206124,0.07796145638957051
05:00,0.10274853103943625,0.12008866781005793,0.08861861946030007
05:15,0.10207775175822031,0.1200013716149929,0.08777299786616193
05:30,0.35948166748918076,0.3782012380204756,0.34349417391959663
05:45,0.21996646763442662,0.24221216107383897,0.20061943718749184
06:00,0.008185008916935256,0.017788557946952565,0.002987783005640874
06:15,0.026872826983444287,0.044852768040087525,0.0140349387045978
06:30,0.03790224264487758,0.057508701711173504,0.022883485939686796
06:45,0.052511577157906504,0.07419513424596917,0.03509864239361614
07:00,0.07955419788197653,0.10627007568464034,0.05704536210614334
07:15,0.09908485944138742,0.12730143373404199,0.07472277574793577
07:30,0.11599305192504736,0.14610083131765736,0.0895520488079518
07:45,0.13224521761690322,0.1635711269275653,0.10437880119057213
08:00,0.1328531535766363,0.16347036322615807,0.10562745537135658
08:15,0.14291986875180937,0.17385924051768883,0.11535064866733512
08:30,0.14913565826494274,0.18024785510070196,0.1213430401749708
08:45,0.137836005378022,0.16601450322652225,0.11266059124059714
09:00,0.14378460204801985,0.17310835729006158,0.11759994004755016
09:15,0.16828188120613052,0.20142311321228626,0.13838904368478136
09:30,0.16919045938186053,0.20053239684869556,0.14091019486124737
09:45,0.18599730420118957,0.2186880053456385,0.15606272127114942
10:00,0.7801394128708473,0.8051896078021821,0.7534157530514355
10:15,0.47284228331853306,0.5045999913864406,0.44206862003970926
10:30,0.3273613399105089,0.3597753593625134,0.2969966245268633
10:45,0.2672595380624208,0.298033691757762,0.2388899628209218
11:00,0.23546112742261183,0.2663750949575147,0.20724243811722204
11:15,0.2189190045495954,0.24840423122420954,0.19211243364574518
11:30,0.21514116730791885,0.24519406716295059,0.1878209154019079
11:45,0.20883345805585254,0.23878579280411605,0.18192701767370498
12:00,0.20388014245836825,0.23307488416739905,0.1775328570903963
12:15,0.1956129553518582,0.22568284510828468,0.16882304374203128
12:30,0.20206628908329252,0.23189919345461119,0.17508024694921295
12:45,0.17972091735529305,0.20721610450066738,0.15537577854463636
13:00,0.20003411738215376,0.22975665422053004,0.17326776127152813
13:15,0.19842968339846284,0.22909656479270418,0.17110463826366815
13:30,0.19336098889862294,0.2226233857713696,0.1672092476303559
13:45,0.18366482217896288,0.21251506744319426,0.15806733041130686
14:00,0.17771819707571276,0.2055143300265346,0.15320766216095033
14:15,0.16623813767880327,0.19161194263481818,0.1439397235037243
14:30,0.1584729186002884,0.18271841614756876,0.13733379658003833
14:45,0.16482053495479831,0.19057322432878898,0.14221286327391708
15:00,0.17784611710753706,0.20497737016531065,0.1537640108975549
15:15,0.17750468414438336,0.20469724781966675,0.1534112843459857
15:30,0.17550673468037686,0.20270628939092847,0.15144857298011336
15:45,0.18777420950210597,0.21651154407095988,0.16214561782439454
16:00,0.19969945406067985,0.22926547053733254,0.17308143532402842
16:15,0.18546642432166358,0.2130692778029018,0.16079552781626077
16:30,0.4056901540712985,0.42802772434546427,0.3854650794325772
16:45,0.27008713367420945,0.2973286517140043,0.24541271353198524
17:00,0.020414213770666163,0.035189880002231284,0.010449363154774419
17:15,0.054165053753414905,0.0787130581709154,0.03451026642737675
17:30,0.08416523914762347,0.11226594814188283,0.06024669512198512
17:45,0.11273905565313394,0.14437781437740158,0.08502473766562359
18:00,0.13552214608650223,0.16852081422728632,0.10606363070493097
18:15,0.13968036161468517,0.17118870106322173,0.11141364097033638
18:30,0.1673302002368629,0.20024622044251153,0.1372779403323535
18:45,0.17972411904707208,0.21343296902422043,0.14891132337556007
19:00,0.20053555093098682,0.23612487909600602,0.16775552265732527
19:15,0.2202339626257934,0.25670674476256394,0.18661570138422814
19:30,0.23156752825262983,0.2672812175668456,0.19831649686991287
19:45,0.23753605786542115,0.2734741956339902,0.20388041955323377
20:00,0.77449364312562,0.803348451804822,0.7430682081006847
20:15,0.4935342526547869,0.5272234023440193,0.46037033069053307
20:30,0.3506280282080127,0.3843828130903348,0.318832998418419
20:45,0.28837847580838527,0.3213196712956514,0.2578425976122915
21:00,0.26857025855184835,0.30209326749759685,0.23760725544881217
21:15,0.2577125714868359,0.29174248322315155,0.2263643287690614
21:30,0.27401617652316274,0.3095279870401503,0.24111982069082816
21:45,0.2919174238535063,0.3276442519132001,0.2584240847075427
22:00,0.2838204597895066,0.3199910905117462,0.24999177471360468
22:15,0.27469229529745726,0.30923711498749484,0.24259843951095322
22:30,0.2560975795868726,0.28953087226548635,0.22508505914612456
22:45,0.24268102419552579,0.2753189899704575,0.21276580628105882
23:00,0.2281088054951833,0.2604277855438749,0.1988027328788544
23:15,0.20864092542920704,0.2384035717982265,0.18179238670750275
23:30,0.19483124132587462,0.2248180455719843,0.1682296552693672
23:45,0.16693716070754497,0.19163954659830165,0.14520364510614414
