time,P_mean_kW,95th,5th
00:00,0.1538179303008899,0.16163878512383484,0.14642986897489624
00:15,0.13446291265565732,0.14160213692483298,0.12779445345029158
00:30,0.12973934649151547,0.13675604556168405,0.1231870506511831
00:45,0.11355423468444269,0.11931430235235779,0.10821907301305693
01:00,0.09308341390524993,0.09742062168282775,0.08912972068291218
01:15,0.08743378165317574,0.09215624492906772,0.08321148900732053
01:30,0.0795697528548815,0.08413660613601462,0.0755591669690372
01:45,0.07278863012651049,0.07665933732737579,0.06945760678927909
02:00,0.07684962343484411,0.08110276509894607,0.07309130123425603
02:15,0.0803680034038165,0.08485546881143559,0.07636996572944892
02:30,0.07726349585992126,0.08144645640666352,0.07358274820138189
02:45,0.07192681117120689,0.07557170336914407,0.06872134209177777
03:00,0.07382652706601253,0.07760556030007962,0.07051415307713545
03:15,0.09034994947711075,0.09523941677158473,0.08591988564177856
03:30,0.0888783806577289,0.0930156710976936,0.08510272409689544
03:45,0.10145773343563802,0.1060611308552802,0.09718922597958435
04:00,0.10511882231667105,0.10993568406044467,0.10069438667086017
04:15,0.11657458953583312,0.12185354705294225,0.11166422399212306
04:30,0.10533228077740145,0.11010720095848969,0.10093591690654774
04:45,0.10066408646375226,0.10418426814603172,0.09729692567297009
05:00,0.10285885731642443,0.1072151829256665,0.0988294576084514
05:15,0.10401911260342436,0.10867057509020438,0.09971873862731721
05:30,0.11052020017895645,0.11566167957784888,0.1057542003326244
05:45,0.11272013257061614,0.11774011140291862,0.10805883443554273
06:00,0.06837182809893572,0.07295139019608209,0.06420300412763667
06:15,0.03100378197744652,0.03495253145494101,0.02757189896333303
06:30,0.017790634219277904,0.020538205650616793,0.015491771797260322
06:45,0.020160471454500933,0.024465369075589934,0.01649208553272007
07:00,0.01983715614174128,0.02387214366547062,0.016365399703469164
07:15,0.03041010454102269,0.03560329232786406,0.025822649665485715
07:30,0.04510633583750681,0.05144361529314016,0.03934210213402713
07:45,0.05876053896518746,0.06591857171821765,0.05218541000045348
08:00,0.0690063418655422,0.07640699089197493,0.06214627584880543
08:15,0.08120714542372029,0.08884908498018365,0.07407088060264246
08:30,0.09613431930076258,0.10469432355828362,0.08808658679177526
08:45,0.11053064467171035,0.11941702512939398,0.10210595654339966
09:00,0.13724584322438496,0.1470735538398533,0.12784402362941252
09:15,0.14368466708101582,0.15347933929030982,0.13430593890752915
09:30,0.15131417189889732,0.16151991200943033,0.14155190393372608
09:45,0.16001091070554285,0.1701271081348532,0.15029081101759495
10:00,0.17448222915877837,0.18451643336045315,0.164822488613889
10:15,0.20767335585824803,0.21917028487720427,0.19655451592667075
10:30,0.23832689749083968,0.250425092852427,0.22657419814063878
10:45,0.24864970502965064,0.2606588558458891,0.23696437671519185
11:00,0.2487757167141008,0.2606059438202219,0.23729809638856425
11:15,0.25965355329282913,0.27179111313826676,0.24785389014319809
11:30,0.27681430233249893,0.28928769965524725,0.26465071295416703
11:45,0.280402398904333,0.29237756274662674,0.2687224251916456
12:00,0.29342997653155234,0.3052191552685904,0.28191210352226265
12:15,0.28256930031488536,0.2939649947830591,0.2714790045680004
12:30,0.31218534082988725,0.32695277788911997,0.29835030114599065
12:45,0.29490741701573114,0.3079208749403719,0.28240090126811146
13:00,0.294084514015699,0.30753119675204366,0.281357764903229
13:15,0.26806569109370015,0.2793132054512957,0.257163137669157
13:30,0.2794776806889501,0.2910013367338329,0.2682895884939836
13:45,0.2906721811247905,0.303650631479714,0.2782780413606433
14:00,0.2622006815187887,0.27435050069209016,0.25077791488571666
14:15,0.22453484097224502,0.2337777963881699,0.21563483727380545
14:30,0.21167043186467419,0.22033005882415072,0.2033545781116125
14:45,0.22028082939923763,0.2293458901105936,0.21158031378857955
15:00,0.20714818512990388,0.21560804345539053,0.199062044850365
15:15,0.22354550174407578,0.2326952734831066,0.21475167344548923
15:30,0.21427873425724747,0.22268895192356578,0.20620526842185427
15:45,0.2250834959106762,0.2343135576819093,0.21622698860077058
16:00,0.2310744153448544,0.24044911984538986,0.22204021913213384
16:15,0.23127147637870915,0.24090210647479096,0.22201418152535327
16:30,0.23535488111263805,0.24791138095048565,0.22418080190413556
16:45,0.23848668933773148,0.25045515491671994,0.22762814083544322
17:00,0.17252520719061587,0.18424360448208793,0.1617521223384101
17:15,0.08106116332302447,0.08917910977219391,0.07348756216366699
