time,P_mean_kW,95th,5th
00:00,40.9472179144281,45.42320693468306,36.727795284615894
00:15,33.03535018541897,36.80444355541361,29.538963855647413
00:30,31.806633070310124,35.76696754806322,28.15020905122254
00:45,29.361088730318322,33.04986099039371,25.95414449501121
01:00,25.88694464593554,29.194962560112064,22.883069227746486
01:15,23.055530023726376,25.955137990903022,20.469621097002094
01:30,23.731849090468867,26.54220125650855,21.18476563747956
01:45,22.296198882032833,24.986442874956868,19.888223287154077
02:00,20.642918787271206,23.038688991555652,18.52793880694095
02:15,19.792468813748066,22.289190241349022,17.601486572152616
02:30,19.16306119011307,21.532046722465104,17.093634745160916
02:45,18.333807662730106,20.47268634583861,16.48017287011704
03:00,17.332701980365467,19.264495432101736,15.699976583961114
03:15,17.45688569473713,19.344464488795968,15.820760710443027
03:30,18.138076302609377,20.197551675067327,16.338018611853617
03:45,18.65823849229795,20.61068348117308,16.928506193002303
04:00,21.442184483476108,24.28058463808562,18.881832346201552
04:15,23.060815812711187,25.98542021828818,20.416057786678525
04:30,22.49409749383091,25.118537693544003,20.11878933306989
04:45,22.39068022408637,24.70136185932678,20.291510369769448
05:00,25.7723666774697,28.654278208529966,23.121310897209234
05:15,25.54602287314507,28.491839236074576,22.86976403701737
05:30,29.352202104901707,32.883337877585284,26.07195719311373
05:45,36.29802281693937,40.28824979698984,32.536630487095785
06:00,38.33559810694988,42.4475802625178,34.45168783361648
06:15,44.05985881226784,48.784761938191174,39.58114842475753
06:30,47.344244286426374,52.252967605083725,42.643200438311
06:45,50.97826555523209,56.06731407303063,46.109159004690724
07:00,50.97049684873464,56.03160392047915,46.13262922022459
07:15,49.34600532963838,54.290505118133936,44.63396792379514
07:30,50.38286801739812,55.417732523727054,45.55729398962708
07:45,51.78629039336364,57.10037411063602,46.702395096657696
08:00,49.299508122635615,54.3653895607559,44.46040902763647
08:15,50.547024091676334,55.674236563614755,45.626647137739425
08:30,49.88354352070336,54.970276220981525,45.036008740306535
08:45,45.473002955171424,50.08349710314424,41.09029826600197
09:00,46.28820049030376,51.05743322085731,41.74292333080483
09:15,51.4196779330842,56.81389674534879,46.243120676473964
09:30,51.337108133841326,56.4008030660101,46.48935749181168
09:45,55.176938313510846,60.52922709383712,50.01241843461097
10:00,52.70732160404065,57.937217770441265,47.709754839501876
10:15,58.954763167839914,64.225190043394,53.877535607031646
10:30,57.42585703869481,62.696625947991045,52.35881561284216
10:45,61.75588945525304,67.1690166309109,56.530008819566866
11:00,58.39459356347896,63.71457424864658,53.27309802847043
11:15,55.73489761202631,60.76019206472921,50.898819698607454
11:30,55.16946137381253,60.293704591641266,50.244066945461725
11:45,52.8295911503291,57.814781004826514,48.067262636252174
12:00,51.74681280763777,56.73785015938702,46.977221545292146
12:15,49.957112645038336,55.08278723075914,45.075229963087004
12:30,51.369797290080015,56.47157890193936,46.47802153451822
12:45,45.49812231527166,50.16635685636576,41.0629131107436
13:00,50.596381535655794,55.67433373196205,45.71915493534775
13:15,49.9786848573613,55.15248503622108,45.036749911089736
13:30,48.607608759804336,53.529633482794836,43.899501122959414
13:45,46.159382616311134,51.018853482065005,41.534521926316785
14:00,44.03258467164699,48.581961642372065,39.70116358505447
14:15,41.631171469708626,45.89613049453384,37.57554198199167
14:30,39.93201230560949,44.048020823450784,36.045789519035395
14:45,41.4671263830953,45.80762531445007,37.358014371935276
15:00,44.77952305773645,49.37956037231387,40.410589629302
15:15,44.64226687543445,49.244865559771426,40.26360327354489
15:30,43.94941342787489,48.534165953763555,39.59545267281569
15:45,47.19404115976589,52.083835383369966,42.53853353137501
16:00,50.049056451113515,55.079405196463476,45.25100236294522
16:15,46.51628282132072,51.1968326601333,42.05350682555669
16:30,44.47530245625665,48.97337157549166,40.19625288927062
16:45,49.73522301208531,54.624423469180826,45.05475202310988
17:00,53.63824611329551,58.82533452810192,48.675957872584355
17:15,59.587769222921864,65.2864567385772,54.08440054026501
17:30,58.68534087190458,64.26495503648741,53.32983130958497
17:45,60.513448031034365,66.16652491189463,55.0524504991107
18:00,64.59867493197643,70.40333239077621,58.99137255295597
18:15,62.004402372822135,67.29684238988956,56.89616003894165
18:30,64.99691818526458,70.40993179440758,59.74029745825201
18:45,63.899113700282676,69.42181019087128,58.55915811180941
19:00,65.87723142364084,71.69202271765992,60.24280386897381
19:15,69.14361264841733,75.10030066541147,63.33717421297467
19:30,69.58106657966988,75.38896783742418,63.93281963212989
19:45,69.31537322181124,75.14784341666999,63.65971138118237
20:00,67.54388809666364,73.26414391005709,61.99463635220867
20:15,63.16965230978001,68.75757521052797,57.7652113578581
20:30,61.55641948225913,67.07410963040259,56.22732790853737
20:45,64.64379147567523,70.24465742169176,59.22160395175905
21:00,66.13553072422408,71.93521672030528,60.50896630704624
21:15,65.6710278622148,71.50872374471199,60.02040944743823
21:30,70.79562254585764,76.84448382405358,64.89521702253379
21:45,75.41904002550936,81.58068252331017,69.40460867048222
22:00,71.84485985680423,77.95239739657737,65.89689022978382
22:15,69.29224145002026,75.12701210032016,63.60331636326776
22:30,64.08834349712447,69.71635680104073,58.63438040436259
22:45,61.04839121089571,66.59159466225572,55.699647460966986
23:00,57.5275740156538,63.00660343365581,52.24857024517726
23:15,52.49801922100069,57.55548531514366,47.661335497704485
23:30,48.98407875942333,54.074830123804894,44.14393948612175
23:45,42.05728200233575,46.26032813461269,38.07683054427935
