,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.8848137132924973,0.8281036704042612,0.82187773894684,0.9102004488721605,0.715088495490309,0.47444650804672117,0.36024392668693483,0.4766422701945796,0.3740144590864602,0.5911165349808664,0.4012945971483275,0.3068774748790003,0.2189696071254694,0.3135736361354284,0.27278465217884956,0.2877739620997008,0.585833325419825,0.545125269972102,0.45139664253546474,0.4030859384759912,0.48733844384449926,0.4482013388383771,0.7493292012496302,0.799148239018569,0.7934969901913808,0.9458050145742818,0.9305133473855526,0.9387290403863839,0.9564984600088944,0.930773340600171,0.901488443478581,0.9330358859817759,0.9478208953298594,0.9410596668148867,0.9213767085890662,0.923749425123536,0.9399369623650649,0.9581913542096724,0.9349022659290196,0.9609719641374302,0.9582050893194216,0.9490692406025683,0.9497967967992946,0.9397043598329583,0.9454949924881446,0.9081278283777666,0.914392545152459,0.9587917664650181,0.926329386816512,0.9462296337160991,0.9190818466336074,0.925493747168772,0.9521864782425856,0.9668210801344996,0.9371245612286506,0.90350142276111,0.9454191894609196,0.890675153402189,0.9165636314753217,0.860524656494846,0.9112972327336571,0.9090901027648675,0.9311411911345656,0.9511155211099166,0.9494161399559848,0.9071666626349956,0.908728333470603,0.9517257588788186,0.9424957935090089,0.9600508623277326,0.9625352070346688,0.9649971927012412,0.9667592342478669,0.9446192530988158,0.9234281830980531,0.9441858566351243,0.9627986557491,0.9522988782112386,0.9516520630296138,0.9564032180152898,0.9584879718714676,0.9705066600294966,0.9585653066121927,0.9489111018805259,0.9555372506490476,0.9635684653999466,0.9687226887794638,0.9527066601263128,0.947639954860596,0.9304524914714399,0.9511185011107801,0.9485172725953138,0.95654349070162,0.9449460212215102,0.9646249126252079,0.9001466325298044
2,0.5203387499354806,0.5024081505445421,0.5058660982807908,0.5104546591646854,0.48600958630693586,0.48849419536120187,0.4021046350691699,0.3394686656154525,0.31242064413827153,0.3563193401351685,0.3308691919371267,0.2684616631912019,0.2857568424895389,0.3069074951576156,0.36414767802020087,0.29903238982707114,0.4256470634021181,0.43756959993466465,0.3958642755215879,0.3084095431870744,0.4843007048578022,0.45383136406633634,0.4910250173531666,0.5200415137270349,0.5286512380297439,0.5752641491776113,0.6030220776671131,0.5788671548963074,0.5788885881594472,0.5876149718288145,0.6042324640856416,0.6359653475996796,0.6474826862441079,0.6302206013266587,0.6388260177020082,0.6089023579951168,0.6110731040393641,0.6260869080498075,0.5838099853343486,0.6707546400933014,0.615981292381417,0.6484939389906267,0.6230364137014855,0.6486586448037591,0.6490923354024238,0.5897887028075579,0.6249217318983337,0.6235235981750992,0.6018462608957879,0.6107749615738489,0.6094577136544944,0.5743545649874731,0.6561738802803584,0.7013014554396678,0.6523770813578738,0.563630644835412,0.5563872374589399,0.5426021527870624,0.5436110066138576,0.5359964094652361,0.5790380254485598,0.5678589846553672,0.5494825010002992,0.6000228639762089,0.6058552357925001,0.5570191222645354,0.5566505207492574,0.6280341085101183,0.6354830710363645,0.6592744742501837,0.6407748422452265,0.6529772280825428,0.69104983208271,0.6655129682975941,0.6823238022768039,0.6841555436556402,0.7304155118940242,0.746904453787894,0.7470314426882967,0.7566904378822712,0.7202600638115851,0.721556652208091,0.6750846137482767,0.7177425853894084,0.7369925725688004,0.7164295245345179,0.7626315826733264,0.8026366605106642,0.7920909962065227,0.7541561021400828,0.7254587157075431,0.7016234334057083,0.6606315302776125,0.6225268948154414,0.5946342075163052,0.5316545735074943
3,0.4706904864381036,0.40092992036160996,0.4111126946118978,0.38469530749456843,0.3682299173533378,0.3596712380803324,0.3453818079194414,0.31048277240115035,0.303610266764798,0.3325202682990708,0.3342613798520505,0.289126049936284,0.24072078099816066,0.26755102340876724,0.2735277878109939,0.2281211559793419,0.32415964627082555,0.3548865761268354,0.3177818962069233,0.25882924503751553,0.348480131511508,0.3639226628333791,0.38553845626302446,0.4129297906276764,0.41880001646182596,0.4987471645839007,0.5118570630470864,0.570153361805306,0.5574117205683584,0.5378664734077093,0.5418384384563425,0.571890498759867,0.589951506225067,0.5823252838888631,0.5598649002390318,0.5249996208960505,0.5366181769908576,0.6152827847149891,0.5652760082604252,0.5941787116707226,0.5892384249114435,0.5723266240837216,0.5999498781585297,0.6378832417147481,0.6033044099394361,0.6249653840898567,0.6239073397591136,0.6240693635713808,0.5790325983284325,0.5998486658992676,0.5608059672086052,0.48388157658136965,0.5672299442795936,0.5389509884522768,0.5253211831135858,0.5022251465788519,0.47122466929805745,0.43796506541297087,0.4398061912285713,0.46900035639636206,0.4806957711972641,0.4788418666892717,0.4880848576771301,0.5207303889272445,0.5350257668174199,0.4776206055773788,0.457986335487624,0.49471016617804914,0.5311185213592099,0.589066436783323,0.6013869244835716,0.6133983943153077,0.6149683709318059,0.5718358355803763,0.626172216100911,0.610129158403442,0.6527490246420474,0.6525747324839382,0.6495252506187658,0.6512082995856476,0.6278563387522146,0.5950147033523493,0.6078192526025262,0.6458487251081466,0.6535881006389065,0.649595527556346,0.6626086420090072,0.6622769007096586,0.6795899800480084,0.6627695204487467,0.630809066242555,0.6243680008830077,0.5703897140868248,0.555235955277407,0.5762493117780689,0.45889766509512014
4,0.4527282116736682,0.3785092490213523,0.38562331314250564,0.34183806703851377,0.29900660162054554,0.287300591144397,0.28579952643191053,0.28785209162569025,0.28144872618800004,0.26160330168428647,0.25128176084810216,0.2213755269060689,0.19486595727238226,0.2282681331531407,0.229259217725911,0.20578583914930998,0.27783434428324505,0.2878144070422491,0.2774013892524589,0.260373705550051,0.2890257359173885,0.29566914840655395,0.3147126765469841,0.37633676381325454,0.3929987327541518,0.4699243434742333,0.49112748885309176,0.5069186833601548,0.4984948798490856,0.4906642249199323,0.48564245332551814,0.5131786305547742,0.4867590069733903,0.4868343501055794,0.4935079297237375,0.4259176271926925,0.4495632584243072,0.49883590809222417,0.4870730352010973,0.522225024744027,0.5333569722357936,0.550851992888042,0.5434664638666581,0.5359600775576407,0.5413138469942737,0.512526092471975,0.5099803787725927,0.5170851914406311,0.5000052350267515,0.5048476572293699,0.5009498639517606,0.48148711322239357,0.4723889180535453,0.5004694085580309,0.4636585125740416,0.4629394077143179,0.4412947306923798,0.3996906121951713,0.39040114011854377,0.41222048170056647,0.4397137819603903,0.43522100707083755,0.4141180417274704,0.4548466443872438,0.4574759472947792,0.44170202076315424,0.43526495821691746,0.455983227981596,0.48355427020714087,0.528572919078165,0.5240585716179169,0.5370655536046591,0.5639530700090118,0.5248522856529724,0.5354455058939874,0.5628820832178697,0.5818870606810485,0.5701525182425301,0.5905311168414801,0.5832118343195255,0.5678641983569944,0.5518196629599269,0.530089928590738,0.5163576129190279,0.5732993819090906,0.5774587635862642,0.5989238431301328,0.60807778520485,0.6206875091828303,0.6005581260422381,0.5616518005767722,0.5473035476145859,0.5213391578858514,0.4760774588893025,0.4795480477431552,0.40556306659466895
5,0.3969139236436729,0.313007294950079,0.33374002563992533,0.30433890441484296,0.2720241148655797,0.25059777299644914,0.24422035768435243,0.23743559218539453,0.23876571401485486,0.2422737813418337,0.22298465360170674,0.21561111375622313,0.22855201604018782,0.17902250138643175,0.19625775210946764,0.17425605595889002,0.24060893810543055,0.24356873017897587,0.23401555485659925,0.23000345089739235,0.2514347934625392,0.2658789123346344,0.2953185963067983,0.3221801837383341,0.3629010969061903,0.41432267467014144,0.43895920551752227,0.4599036425059843,0.42585877304548764,0.4235601355416626,0.44264740893856375,0.45090859890568,0.41241381538892735,0.43923814965048763,0.4454571470412012,0.41720802121549116,0.4128729213999261,0.46230452213176426,0.44687547429254476,0.4718822534093258,0.46779564961467723,0.48632603183934897,0.476142977206329,0.5005001845165616,0.49396025006742855,0.46030399162919455,0.44818389449540547,0.4411603771987405,0.4601017069935566,0.4418956209635869,0.4636715891536586,0.4324707201271463,0.4570528626765271,0.43900967467087787,0.4143307404990733,0.4144412666494548,0.40328857141602115,0.3900404506998977,0.3631142554074951,0.38160306027146873,0.4053042409572671,0.41574868717163077,0.39873689889801567,0.4328742882362552,0.45115603853034897,0.4101958087369493,0.4154159929354996,0.4381017070616495,0.4673061483579189,0.4983254236141069,0.4946333167255999,0.4837100309598076,0.554156007784558,0.498970852596666,0.511241971521054,0.5052455655158807,0.5397996414834146,0.5518648618067599,0.5753104858529338,0.5785552120244866,0.5368966670985135,0.5066376663823957,0.49641971219822484,0.51398276004317,0.543988877247119,0.5310586038428208,0.5658130589104253,0.6020640947663886,0.5720387906456146,0.5607794886225128,0.5197326244711895,0.49716894089832603,0.5078416332180097,0.45752464905228896,0.4336582795247179,0.3799776298058006
6,0.36259626645187626,0.29783898628156263,0.31333505360333436,0.2854001387915664,0.24108902179888464,0.2300948635849975,0.22242178016983985,0.21619169286415546,0.20656114211134136,0.20719464771290258,0.19876587816800995,0.19522721626451514,0.20077528578996853,0.17201182943425913,0.19644035319829845,0.1744568873031382,0.24668051371908056,0.23358371422511812,0.22160528404531926,0.2075757999716325,0.2647685348810408,0.23926299213755853,0.28981444686108015,0.3386726563285683,0.3514664616494901,0.3881962427983645,0.42862219780949734,0.4393297469422258,0.443635317852144,0.4295391653125095,0.41669970012572155,0.43829030505379646,0.42559995515062304,0.42166957511421654,0.4191247287196973,0.3785091444399091,0.4033065114783824,0.4507569757241113,0.41817225989186674,0.44133246508112794,0.43617202454849213,0.46226606057490927,0.44113642093645206,0.4652995218189543,0.4514125005879805,0.4463297275199652,0.4345428767317036,0.4389808205724974,0.434708244600208,0.4156073566699465,0.43488409773045467,0.39674710789276146,0.4199003618028698,0.4299875933282569,0.39436103867014705,0.3863520437738853,0.3691861282931977,0.35635196500955296,0.3380820550750558,0.3506927468190303,0.39059891583298045,0.3834854385420745,0.37937295708491486,0.40866482649397207,0.4279474929044951,0.37610536908659575,0.3777540198405526,0.40108515224659613,0.46172084328549823,0.4716245647495171,0.47594750640282435,0.47981895283333,0.5154023458292138,0.4720160286501261,0.49072194202321057,0.4959306172310523,0.5118133155002547,0.531850223103748,0.5443026531151474,0.5314214532277313,0.5120026875526165,0.49598086610849745,0.48792988030773304,0.49713381219459973,0.5194813496947025,0.4931682901053554,0.5265464267524325,0.5418933539389209,0.536391473137727,0.5057934185009982,0.47581523694998396,0.49645243760605223,0.46874508901495016,0.41854055029987564,0.42069857751924455,0.3688659603202362
7,0.36072234568826206,0.2942092356282006,0.31992315111372366,0.31347460384449954,0.2612530384534584,0.23648878945036955,0.22628329096089733,0.22267475652720836,0.19564791982026664,0.19230350264520085,0.19106593609364014,0.18156664409510306,0.17992848501808992,0.16801957069648785,0.17924900481945444,0.17614083707618797,0.22533836383005237,0.2444113480081124,0.2270002362149716,0.20522843516095537,0.23935917689615768,0.2428006914182119,0.27740628008087265,0.31530702270792565,0.33328038319742365,0.36886014503957015,0.38034990245654254,0.42024682261159885,0.40675826983110397,0.39945306841438766,0.41103604207024474,0.42463776428422445,0.40143009395230156,0.41288136861210756,0.394623240677463,0.37521432863074405,0.3872286748308298,0.43176012534204683,0.4145752188948908,0.43273149404336964,0.4258841004294072,0.45321054314444004,0.4525753167832336,0.44893437664411,0.4412075982939081,0.42037493373062734,0.42670020102913,0.40966378796487696,0.41727078291154385,0.4206174517382258,0.4243035586557477,0.38160192046845864,0.4204836565173714,0.4201151054269836,0.4077326720239167,0.3978556389306066,0.3538111261032981,0.3383679565898165,0.33390728883799564,0.34912575811118635,0.38335979173054235,0.3629598280067854,0.3601727761503173,0.4000915495157174,0.38543944545102926,0.38479927134743064,0.3556193040783104,0.380238653210746,0.41213960858535253,0.44832059234675103,0.44399923675947855,0.4496837184283094,0.48770367272162934,0.4535772619763654,0.4616700871219285,0.4804254315550789,0.49480475604875945,0.4994303836107646,0.49700772620143563,0.49945374061723885,0.47829997210651276,0.4563854639545301,0.46296243089759864,0.4826033294151393,0.4826128737704396,0.48419579578379024,0.5001731579409482,0.5367368143354179,0.5092382750836315,0.49154130547813285,0.4692463037425183,0.45304340420936107,0.4196833263204445,0.40529441933009447,0.4038599692129501,0.33712118952571807
8,0.33508355552126506,0.2849575462931349,0.2960812870350705,0.2823880428601396,0.25159416658244754,0.22334975101715004,0.2229995508655263,0.20848027670519007,0.18072506835440402,0.17640892236106084,0.1824814104671821,0.17063838113254653,0.16879118516366529,0.1581253538402429,0.16954301319090387,0.1659879759182866,0.21632094610699873,0.23437767604272483,0.2007270879174751,0.19479403021906264,0.21839296717334652,0.23051223017827865,0.25685492891238026,0.30064156659906155,0.3138304886984201,0.3335542552797965,0.3499215140777756,0.36907407644205964,0.3910126900391332,0.3924605807485428,0.41171115282176357,0.41510770871505726,0.36932289411483527,0.39048266946023696,0.3984683782576372,0.3669787575824939,0.3685285770804761,0.40505064685308234,0.39930463593256205,0.4188413505651902,0.4010734436324393,0.4189991061484274,0.408277344212826,0.44644936154335385,0.4155189077790352,0.4135517282110076,0.41254214672418293,0.39351962139675384,0.38419695156189226,0.38868628168633357,0.39027839982438134,0.36621195940824336,0.3918035829038031,0.4060415217220379,0.36556163588033436,0.36213648253875896,0.3547996986842897,0.3223121919614821,0.325132821054413,0.3335038078997769,0.3569288979714158,0.348449690992744,0.35084062187556736,0.3821237491093825,0.4078965217493085,0.37447126755535143,0.3459803763631034,0.3755075057219804,0.3985677527375945,0.44995211381415123,0.44928165433981987,0.44329213494964015,0.4661779293841363,0.4445247421119978,0.4486045226586117,0.45898119135473947,0.48184970840047037,0.4978627399878259,0.4879796693969392,0.4849397120658495,0.4651750196946323,0.456232477980954,0.458064434758442,0.4661123722871786,0.49811726144145224,0.4845657511320783,0.5130047145411366,0.5205836159866771,0.5039031666763292,0.4966800910569286,0.46292925985037137,0.4610454697027863,0.4515053986565365,0.39867079867617444,0.3980860316178474,0.34393142193868526
9,0.336970644312823,0.26524286476800396,0.2806481613750607,0.25670025589393086,0.24933863903960116,0.20579504379831742,0.20039158658312498,0.19867671982827173,0.18018302117825644,0.17905963975466577,0.1784310408916955,0.1576714643100465,0.15208609789586514,0.14429986459869332,0.15537959109953423,0.15009280616002893,0.19378585855046496,0.214191238212497,0.19086222128045446,0.1777554971928615,0.21826920903600072,0.2229746962657971,0.2461499166805693,0.2838211636981264,0.299161694820733,0.35558582354683255,0.37651972645255766,0.3729060196379482,0.3785293453302778,0.3692896689928262,0.3638939445495471,0.39036046338188934,0.38037016923946704,0.3924008694234911,0.3716563794924699,0.34272501838040026,0.33920913370280126,0.39009328464403087,0.38629712950517264,0.40673451462941107,0.4081036484959276,0.43153552541252854,0.41367142917940625,0.43082546157392715,0.3987483428462315,0.4016014906177102,0.3966070932230724,0.37895637090975204,0.37427203572316925,0.37044480148097125,0.3713461898110285,0.3575882893631743,0.3784143206636168,0.39636150938527015,0.3708402622856337,0.3594804052468063,0.3429490642122604,0.32166521127944536,0.3072901656175028,0.3153462711625785,0.3561773232937238,0.3257897296384453,0.3393885039076369,0.35248612618642483,0.36661217322917294,0.3559846572002752,0.33049712884340715,0.371544041188753,0.39345099546273543,0.43470609436786606,0.433380749933099,0.437320086546774,0.4518537514104012,0.42963975463947807,0.44900070313220214,0.44255708442353897,0.47423024616528947,0.49020821642898565,0.4884901956401214,0.48697561157839625,0.4700807502453293,0.44951039976530793,0.4388247100709217,0.4554488585734563,0.45450108260731054,0.4563132135524799,0.479893102646072,0.49685168745748753,0.49657814114492865,0.4897853828301853,0.4401508619894392,0.44217383271086913,0.42033216903655296,0.3877236824403313,0.36790886212170515,0.3209494044108437
